IngredientIdentifier,Name,Description,CASCODE,ECHA_LINK,EntityId,CategoryId,Carcinogens,EndocrineDisruptors,Allergen,SkinIrritant,Id,CreatedBy,CreatedOn,LastModifiedBy,LastModifiedOn,IsActive,column3
G05558,Rosacanina(Rosehip) Fruit,,,,,1,FALSE,FALSE,FALSE,FALSE,3765,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05559,Rosmarinus Officinalis (Rosemary) Leaf Water,,,,,1,FALSE,FALSE,FALSE,FALSE,3766,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05560,Rubus Arcticus Fruit Water,,,,,1,FALSE,FALSE,FALSE,FALSE,3767,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05561,Rubus Fruticosus (Blackberry) Juice,,,,,1,FALSE,FALSE,FALSE,FALSE,3768,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05562,Rubus Idaeus Juice,,,,,1,FALSE,FALSE,FALSE,FALSE,3769,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05563,Rubus Idaeus Seed Powder,,,,,1,FALSE,FALSE,FALSE,FALSE,3770,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05564,Rutin Sulfate,,,,,1,FALSE,FALSE,FALSE,TRUE,3771,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05565,Saccharide Isomerate,,,,,1,FALSE,FALSE,FALSE,FALSE,3772,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05566,Saccharin,,,,,1,FALSE,FALSE,FALSE,FALSE,3773,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05567,Saccharomyces/Copper Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,3774,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05568,Saccharomyces/Iron Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,3775,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05569,Saccharomyces/Laminaria Saccharina Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,3776,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05570,Saccharomyces/Silicon Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,3777,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05571,Evodia Rutaecarpa Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3778,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05572,Saccharomyces/Zinc Ferment,,,,,1,FALSE,FALSE,FALSE,FALSE,3779,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05573,Lupinus Albus Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,3780,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05574,Salicyloyl Phytosphingosine,,,,,1,FALSE,FALSE,FALSE,FALSE,3781,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05575,Rosa Centifolia Flower Cera (Rosa Centifolia Flower Wax),,,,,1,FALSE,FALSE,FALSE,FALSE,3782,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05576,Salvia Officinalis Leaf Water,,,,,1,FALSE,FALSE,FALSE,FALSE,3783,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05577,Prunus Armeniaca (Apricot) Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3784,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05578,Kappaphycus Alvarezii (Algae) Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3785,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05579,Jasminum Sambac Flower Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3786,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05580,Hedychium Coronarium Root Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3787,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05581,Sarcosine,,,,,1,FALSE,FALSE,FALSE,FALSE,3788,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05582,Urtica Dioica Extract/Nettle Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3789,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05583,Spiraea Ulmaria Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3790,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05584,Sea Salt,,,,,1,FALSE,FALSE,FALSE,FALSE,3791,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05585,Picea Excelsa Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,3792,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05586,Pinus Sibirica Seed Oil Polyglyceryl-6 Esters,,,,,1,FALSE,FALSE,FALSE,FALSE,3793,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05587,Sebacic Acid,,,,,1,FALSE,FALSE,FALSE,FALSE,3794,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05588,Crepis Sibirica Flower/Leaf/Stem Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3795,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05589,Crataegus Monogyna Flower Water,,,,,1,FALSE,FALSE,FALSE,FALSE,3796,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05590,Avena Sativa (Oat) Seed Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3797,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05591,Sericin,,,,,1,FALSE,FALSE,FALSE,FALSE,3798,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05592,Shorea Robusta Butter/Shorea Robusta Seed Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,3799,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05593,Shorea Robusta Seed Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,3800,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05594,Shorea Stenoptera Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,3801,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05595,Eclipta Prostrata Leaf Extract (Bhringraj),,,,,1,FALSE,FALSE,FALSE,FALSE,3802,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05596,Malus Domestica Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3803,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05597,Citrus Aurantium Flower Water,,,,,1,FALSE,FALSE,FALSE,FALSE,3804,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05598,Shorea Stenoptera Seed Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,3805,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05599,Shorearobusta Butter / Shorea Robusta Seed Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,3806,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05600,Silanetriol,,,,,1,FALSE,FALSE,FALSE,FALSE,3807,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05602,Ocimum Sanctum Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3808,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05603,Gossypium Hirsutum (Cotton) Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3809,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05605,Silica Dimethicone Silylate,,,,,1,FALSE,FALSE,FALSE,FALSE,3810,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05606,Silica Dimethyl Silylate [Nano] / Silica Dimethyl Silylate,,,,,1,FALSE,FALSE,FALSE,FALSE,3811,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05607,Silica Dimethylsilylate [Nano]/Silica Dimethyl Silylate,,,,,1,FALSE,FALSE,FALSE,FALSE,3812,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05610,Silicia,,,,,1,FALSE,FALSE,FALSE,FALSE,3813,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G05611,Melaleuca Alternifolia (Tea Tree) Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,3814,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
